AREA,INT_SQFT,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,UTILITY_AVAIL,STREET,MZZONE,SALES_PRICE,AGE,BUILDTYPE_Commercial,BUILDTYPE_House,BUILDTYPE_Others
3,1097,1,1,3,3,1,1,3,6,15469948,9,1,0,0
4,1753,2,1,4,4,0,3,1,1,7246688,50,0,0,1
7,1941,2,1,5,3,1,3,3,6,17249729,12,0,0,1
3,1067,1,1,3,2,0,2,3,6,9486060,31,0,1,0
3,733,1,1,2,5,1,4,1,5,10981249,25,1,0,0
6,1856,2,1,5,1,0,4,3,5,14848200,20,0,0,1
3,961,1,1,3,4,0,3,2,5,8704803,33,0,0,1
1,681,1,1,2,2,0,1,2,1,2796025,49,0,1,0
4,1550,2,1,4,1,0,4,3,2,13040917,16,1,0,0
6,1766,1,1,4,1,0,1,1,4,18626148,23,1,0,0
3,983,1,1,3,1,0,4,2,6,9346577,29,0,0,1
6,1638,1,1,4,4,0,4,1,4,11061707,19,0,1,0
5,2092,3,2,5,4,0,3,2,6,12220530,7,0,1,0
3,942,1,1,3,5,0,2,1,6,8174439,30,0,1,0
1,1627,2,2,4,5,0,4,1,2,6430145,39,0,1,0
3,932,1,1,3,4,0,3,2,4,7528558,28,0,1,0
1,715,1,1,2,5,0,4,2,3,5366704,23,0,1,0
1,1140,1,1,3,5,1,4,3,1,6825393,50,0,0,1
6,1658,1,1,4,4,1,4,2,6,14878881,27,0,0,1
2,1112,1,1,3,3,0,4,1,3,12204152,18,1,0,0
6,1584,1,1,4,1,0,3,1,5,11437198,35,0,0,1
4,1894,3,2,5,5,0,2,1,6,16826576,18,1,0,0
2,791,1,1,2,4,1,3,2,2,7056837,20,0,1,0
3,715,1,1,2,1,0,3,3,5,7582436,35,0,0,1
5,2495,4,2,6,2,0,3,3,6,13146381,28,0,1,0
1,1015,1,1,3,4,0,1,2,3,7935219,44,1,0,0
3,1125,1,1,3,2,0,4,2,5,13574693,9,1,0,0
6,1964,2,1,5,5,0,2,2,4,14210941,41,0,0,1
5,1975,3,2,5,1,0,2,3,4,16416101,9,1,0,0
5,1759,2,1,4,2,0,2,3,5,11230837,11,0,0,1
3,1222,2,1,4,1,1,4,1,6,11013304,27,0,0,1
6,1587,1,1,4,3,0,2,1,6,11304674,42,0,1,0
4,1992,3,2,5,4,1,3,3,1,10532382,6,0,1,0
5,2458,4,2,6,5,0,2,3,6,21368434,5,1,0,0
2,837,1,1,3,3,1,4,1,4,11194865,37,1,0,0
1,964,1,1,3,4,0,1,2,5,9307848,27,1,0,0
1,1170,1,1,3,3,1,2,2,2,6211748,41,0,1,0
6,1823,2,1,5,4,1,3,2,5,21694013,42,1,0,0
2,1159,1,1,3,4,1,4,3,5,10914398,40,0,1,0
2,1288,2,2,4,5,0,2,3,4,10279377,28,0,1,0
6,1724,1,1,4,3,1,2,3,4,12943030,43,0,1,0
2,1130,1,1,3,2,1,1,3,5,10341593,36,0,1,0
6,1977,2,1,5,1,0,2,1,4,11631945,33,0,1,0
2,633,1,1,2,4,0,4,3,2,5816193,34,0,1,0
3,1237,2,1,4,2,0,4,1,6,9945356,37,0,0,1
6,1599,1,1,4,1,0,4,1,4,10172371,34,0,1,0
1,969,1,1,3,4,0,2,1,2,4141825,33,0,1,0
3,1292,2,1,4,4,0,3,3,5,9884760,38,0,1,0
3,1229,2,1,4,2,0,2,3,5,9676407,26,0,1,0
3,768,1,1,2,2,0,4,1,5,7027133,10,0,1,0
6,1878,2,1,5,1,1,2,1,6,14923091,40,0,0,1
5,2134,3,2,5,2,1,2,3,5,13499745,21,0,0,1
2,682,1,1,2,5,0,3,1,5,10202931,14,1,0,0
7,1815,2,1,5,1,1,3,3,4,13698626,23,0,1,0
5,1687,2,1,4,3,0,2,3,5,10235855,15,0,1,0
1,535,1,1,2,3,0,2,1,4,4048127,47,0,0,1
3,1109,1,1,3,2,1,4,3,4,9575771,36,0,1,0
5,1333,2,1,4,3,0,2,2,5,9020968,10,0,1,0
4,1987,3,2,5,2,1,3,3,5,12884413,44,0,0,1
3,943,1,1,3,3,1,2,2,5,12610059,27,1,0,0
4,1633,2,1,4,2,1,4,1,5,14870840,39,1,0,0
1,1513,2,2,4,5,1,1,1,4,12229067,37,1,0,0
6,1910,2,1,5,3,0,3,3,5,15067558,40,0,0,1
4,1581,2,1,4,3,0,4,1,6,9948333,42,0,0,1
3,1239,2,1,4,4,1,3,3,4,11055466,27,0,0,1
1,1414,2,2,4,3,1,4,3,5,10022496,20,0,1,0
3,755,1,1,2,1,0,3,3,4,7285740,12,0,1,0
3,826,1,1,3,1,1,4,1,5,8125960,37,0,0,1
6,1582,1,1,4,1,0,3,1,5,11160336,8,0,1,0
1,1454,2,2,4,1,0,4,2,6,9412484,28,0,0,1
1,1226,1,1,3,2,1,4,2,4,8300886,38,0,0,1
1,949,1,1,3,2,0,2,1,2,4379898,8,0,1,0
6,1875,2,1,5,4,0,1,3,4,13724494,45,0,0,1
5,2152,3,2,5,5,0,2,2,5,11590241,13,0,1,0
2,1252,2,2,4,3,0,2,2,6,11233184,37,0,0,1
6,1601,1,1,4,3,0,4,1,5,11457613,17,0,1,0
7,1515,1,1,4,5,1,2,2,4,13359472,30,0,0,1
4,1638,2,1,4,2,1,2,3,6,11462002,40,0,1,0
4,1979,3,2,5,1,1,1,3,1,10249471,37,0,0,1
5,1647,2,1,4,1,0,3,3,4,9249366,16,0,1,0
3,1158,1,1,3,2,1,2,3,5,11019222,25,0,0,1
5,2323,4,2,6,5,0,2,3,6,14435487,13,0,0,1
4,1901,3,2,5,3,1,3,3,6,18504977,36,1,0,0
1,1252,1,1,3,3,1,2,3,1,6739076,17,0,1,0
4,1891,3,2,5,3,1,3,2,5,12251327,34,0,0,1
6,1816,2,1,5,1,0,4,3,4,13957476,10,0,0,1
5,1369,2,1,4,5,1,4,3,6,11847087,14,0,1,0
3,1167,1,1,3,4,1,4,2,4,9954789,37,0,0,1
5,1781,3,2,5,4,0,4,3,6,16699037,17,1,0,0
6,1512,1,1,4,4,0,4,2,5,17852947,43,1,0,0
7,1611,1,1,4,5,0,4,3,6,21085676,16,1,0,0
4,1856,3,2,5,5,1,1,2,3,11434595,15,0,0,1
6,1539,1,1,4,2,0,1,2,5,11089797,20,0,1,0
5,1965,3,2,5,5,1,4,2,5,12486036,14,0,1,0
3,788,1,1,2,5,0,3,3,6,8938381,22,0,1,0
3,848,1,1,3,3,0,2,1,4,6844388,29,0,0,1
3,987,1,1,3,2,1,1,1,4,11979610,11,1,0,0
1,1021,1,1,3,2,1,3,3,1,5549827,48,0,1,0
3,1282,2,1,4,3,0,3,2,4,9720573,25,0,0,1
1,1254,1,1,3,4,0,3,3,2,6132713,35,0,1,0
4,1511,2,1,4,2,0,3,2,2,6738178,55,0,1,0
2,920,1,1,3,4,1,3,2,5,10088730,31,0,0,1
2,700,1,1,2,3,1,2,1,4,7199881,21,0,1,0
4,1929,3,2,5,3,0,1,1,2,8288480,13,0,1,0
4,1820,3,2,5,2,1,3,1,3,9971257,31,0,0,1
5,2039,3,2,5,4,0,3,2,4,11473523,11,0,0,1
2,935,1,1,3,3,0,3,3,1,6199543,39,0,1,0
2,648,1,1,2,5,0,4,2,2,6076596,12,0,1,0
5,2034,3,2,5,2,0,3,3,6,11947865,15,0,1,0
7,1543,1,1,4,3,0,1,1,6,11583343,13,0,1,0
5,2366,4,2,6,1,0,4,3,4,18714666,21,1,0,0
3,876,1,1,3,5,1,2,3,6,10668630,34,0,0,1
5,1422,2,1,4,2,1,4,2,4,10220536,14,0,0,1
4,1877,3,2,5,4,0,3,3,3,9244040,52,0,1,0
1,916,1,1,3,3,0,1,3,4,7048735,19,0,0,1
5,1462,2,1,4,1,1,2,2,4,13807574,12,1,0,0
3,859,1,1,3,3,1,3,3,5,12711220,21,1,0,0
3,1098,1,1,3,4,1,3,1,5,13860563,4,1,0,0
1,1326,1,1,3,5,1,2,3,3,8843035,36,0,0,1
4,1866,3,2,5,3,1,2,1,6,17152616,30,1,0,0
3,1032,1,1,3,5,0,4,1,4,8159497,30,0,0,1
1,579,1,1,2,2,1,2,1,4,5955180,5,0,0,1
1,1366,2,2,4,2,1,2,2,5,12588449,22,1,0,0
5,1830,3,2,5,5,0,2,2,5,11525577,7,0,0,1
4,1912,3,2,5,1,1,3,3,3,11011893,52,0,0,1
7,1748,1,1,4,3,0,2,1,4,12577247,5,0,0,1
5,2415,4,2,6,2,1,3,3,5,14907750,10,0,0,1
6,1887,2,1,5,3,1,2,2,6,23015205,38,1,0,0
2,642,1,1,2,3,1,4,1,4,9839004,31,1,0,0
3,1210,2,1,4,3,1,4,2,6,11219085,23,0,1,0
5,2111,3,2,5,5,1,2,3,4,13674956,9,0,0,1
4,1574,2,1,4,5,0,2,1,2,12514108,5,1,0,0
7,1525,1,1,4,2,0,3,2,6,12166905,27,0,1,0
3,801,1,1,3,2,0,4,1,6,10611155,39,1,0,0
7,1642,1,1,4,5,0,3,2,4,11767741,33,0,1,0
1,1382,2,2,4,5,1,3,2,6,13321766,49,1,0,0
4,1901,3,2,5,1,0,1,3,3,9909284,48,0,0,1
3,714,1,1,2,1,1,3,1,4,6951486,10,0,1,0
4,1952,3,2,5,3,1,1,1,5,17333227,6,1,0,0
3,741,1,1,2,2,1,3,1,4,6909137,23,0,1,0
6,1786,1,1,4,3,1,3,2,5,21433867,25,1,0,0
1,1047,1,1,3,1,1,4,3,4,8613361,17,0,0,1
1,964,1,1,3,5,1,1,1,6,8134204,47,0,0,1
1,627,1,1,2,4,0,2,1,6,6114621,6,0,1,0
3,921,1,1,3,2,1,1,1,6,12569402,28,1,0,0
3,989,1,1,3,5,1,1,3,6,10871421,19,0,1,0
2,1217,2,2,4,3,0,1,3,6,11608605,26,0,0,1
2,1209,2,2,4,3,0,4,3,1,7757558,38,0,1,0
6,1600,1,1,4,2,0,2,3,5,19213761,18,1,0,0
3,740,1,1,2,5,1,2,1,5,11151404,12,1,0,0
1,1295,1,1,3,4,0,3,1,4,9605248,42,1,0,0
3,1005,1,1,3,2,1,4,2,6,10598965,32,0,0,1
1,908,1,1,3,1,1,2,2,4,6530505,42,0,1,0
1,1260,1,1,3,5,0,3,3,6,12604572,17,1,0,0
3,1052,1,1,3,4,0,3,1,6,8522772,30,0,1,0
4,1718,2,1,4,2,1,3,2,6,11428299,26,0,1,0
3,1286,2,1,4,5,0,2,2,5,10005760,23,0,1,0
3,765,1,1,2,4,1,1,2,5,8084012,34,0,1,0
3,1206,2,1,4,4,0,4,2,4,13274415,40,1,0,0
5,2268,4,2,6,5,1,3,3,4,19624066,11,1,0,0
5,1300,1,1,3,5,1,2,2,6,14421112,15,1,0,0
1,1010,1,1,3,1,0,2,2,3,7691006,41,1,0,0
2,1062,1,1,3,1,0,2,2,5,8955261,7,0,1,0
7,1755,1,1,4,1,1,2,3,5,14487771,37,0,0,1
2,1157,1,1,3,3,0,2,2,2,8123605,27,0,0,1
5,2398,4,2,6,5,1,3,2,5,20623807,19,1,0,0
3,1083,1,1,3,3,1,4,2,6,14758527,25,1,0,0
7,1730,1,1,4,2,0,2,1,6,20278215,6,1,0,0
4,1682,2,1,4,4,1,3,1,3,9575793,24,0,0,1
5,1610,2,1,4,5,1,3,3,4,10827689,12,0,1,0
1,1460,2,2,4,1,1,1,1,1,6111509,43,0,0,1
3,972,1,1,3,5,1,1,1,6,9796054,6,0,1,0
1,1116,1,1,3,5,0,4,1,2,5952818,20,0,0,1
3,771,1,1,2,4,1,4,1,5,8543170,11,0,0,1
5,2453,4,2,6,4,1,4,2,5,14632315,20,0,0,1
6,1580,1,1,4,4,1,3,2,4,13646526,6,0,0,1
3,1202,2,1,4,1,1,1,1,4,13388085,23,1,0,0
3,997,1,1,3,1,0,3,3,5,9520949,5,0,0,1
7,1914,2,1,5,5,0,4,2,6,23056438,31,1,0,0
2,1297,2,2,4,4,1,1,2,3,10491572,30,0,0,1
7,1576,1,1,4,2,1,2,3,5,12842676,44,0,1,0
5,1603,2,1,4,1,1,3,2,6,11147714,8,0,1,0
3,976,1,1,3,5,1,3,2,5,9628060,21,0,1,0
3,743,1,1,2,4,0,1,1,4,5517150,38,0,1,0
6,1949,2,1,5,2,0,4,3,4,22007083,19,1,0,0
4,1992,3,2,5,5,1,1,2,4,12160077,44,0,0,1
2,632,1,1,2,5,1,3,2,2,7106074,23,0,0,1
1,1275,1,1,3,3,1,4,2,1,6283053,28,0,1,0
5,1847,3,2,5,1,1,3,3,5,12486906,26,0,0,1
4,1953,3,2,5,2,0,3,1,1,13339083,36,1,0,0
4,1966,3,2,5,4,1,3,3,4,17392480,48,1,0,0
1,1257,1,1,3,1,0,1,2,4,6565252,49,0,0,1
2,1028,1,1,3,2,1,3,2,1,11799506,12,1,0,0
1,592,1,1,2,1,1,4,1,6,7085496,17,0,0,1
2,797,1,1,2,5,1,2,1,5,8357122,28,0,1,0
6,1866,2,1,5,4,0,4,1,5,20823260,25,1,0,0
7,1783,1,1,4,2,0,2,3,4,12312668,19,0,1,0
1,1189,1,1,3,5,1,3,1,5,10939993,42,1,0,0
1,1089,1,1,3,5,0,2,3,5,10928662,23,1,0,0
6,1892,2,1,5,4,1,4,1,5,15421895,6,0,0,1
6,1775,1,1,4,2,0,3,1,6,13966822,11,0,0,1
1,737,1,1,2,3,1,2,2,1,4713210,16,0,1,0
4,1601,2,1,4,4,1,1,2,1,8617892,34,0,0,1
5,2447,4,2,6,5,0,4,2,4,12589183,7,0,1,0
6,1539,1,1,4,5,0,1,3,5,18668565,38,1,0,0
6,1970,2,1,5,4,0,2,3,6,15985016,32,0,0,1
3,1282,2,1,4,2,1,4,3,5,12034679,17,0,0,1
1,1661,2,2,4,4,1,1,2,3,12756242,15,1,0,0
6,1529,1,1,4,5,0,2,1,5,11085018,24,0,1,0
5,1777,3,2,5,1,1,4,3,5,16663493,29,1,0,0
1,1596,2,2,4,4,0,2,1,2,9846774,41,1,0,0
3,812,1,1,3,5,0,4,2,5,8180835,25,0,1,0
2,964,1,1,3,2,0,4,1,2,6450226,34,0,0,1
4,1902,3,2,5,5,1,3,2,5,17546191,42,1,0,0
6,1973,2,1,5,4,1,1,2,6,15235084,22,0,1,0
5,2443,4,2,6,5,1,3,3,5,15349437,12,0,0,1
1,1679,2,2,4,3,0,4,1,1,10593754,12,1,0,0
2,871,1,1,3,5,0,4,3,2,11424402,17,1,0,0
5,1890,3,2,5,3,1,4,3,4,17462164,7,1,0,0
4,1507,2,1,4,3,1,1,1,6,10630856,39,0,0,1
4,1906,3,2,5,2,0,2,2,3,9876923,33,0,0,1
4,1880,3,2,5,4,0,2,1,5,10141273,9,0,1,0
2,770,1,1,2,2,0,3,1,6,8637018,7,0,0,1
3,831,1,1,3,4,1,3,1,5,8751322,20,0,0,1
3,1152,1,1,3,4,0,1,1,4,7641415,19,0,1,0
3,1277,2,1,4,2,1,2,1,5,10801987,10,0,0,1
4,1633,2,1,4,5,1,2,1,3,9593097,37,0,0,1
1,991,1,1,3,1,0,3,1,1,3430234,33,0,1,0
1,1387,2,2,4,2,0,2,2,6,12584646,9,1,0,0
3,1017,1,1,3,2,1,3,3,4,9889570,21,0,0,1
5,1643,2,1,4,4,0,2,2,5,9557327,23,0,1,0
3,1079,1,1,3,3,0,3,2,6,13877975,7,1,0,0
3,842,1,1,3,5,1,2,1,5,8901099,26,0,0,1
4,1542,2,1,4,5,0,4,2,6,10676289,11,0,1,0
2,876,1,1,3,5,1,3,2,1,7461217,7,0,1,0
1,770,1,1,2,2,1,3,1,6,7342388,21,0,1,0
3,941,1,1,3,3,1,3,3,4,12814831,24,1,0,0
1,1000,1,1,3,5,0,3,2,4,6746067,37,0,0,1
1,1258,1,1,3,3,0,3,1,2,5454108,34,0,0,1
3,787,1,1,2,4,1,1,3,5,11866760,31,1,0,0
3,1186,1,1,3,3,0,2,1,4,12814422,9,1,0,0
1,1335,2,2,4,5,1,1,1,4,8340914,30,0,0,1
4,1827,3,2,5,1,1,4,2,2,8861684,44,0,1,0
1,881,1,1,2,2,0,3,2,1,5834146,47,1,0,0
3,1253,2,1,4,4,1,4,2,6,16358800,13,1,0,0
4,1754,2,1,4,4,1,2,3,6,17726898,18,1,0,0
3,724,1,1,2,4,1,3,3,6,9194588,33,0,1,0
3,944,1,1,3,1,1,4,2,4,9095697,24,0,0,1
3,1078,1,1,3,2,1,1,3,5,14591616,4,1,0,0
6,1871,2,1,5,5,1,4,3,5,23556652,27,1,0,0
6,1861,2,1,5,2,0,2,2,4,20162843,39,1,0,0
3,1069,1,1,3,5,1,1,1,5,9246864,25,0,1,0
4,1861,3,2,5,4,1,2,1,2,9051772,20,0,1,0
3,876,1,1,3,1,1,4,2,4,7762497,40,0,1,0
1,1216,1,1,3,2,0,4,2,6,8568277,39,0,0,1
5,2144,3,2,5,3,0,4,2,6,13293835,14,0,0,1
6,1675,1,1,4,2,0,4,2,6,20493556,16,1,0,0
4,1721,2,1,4,3,0,3,3,6,16695965,18,1,0,0
6,1719,1,1,4,5,1,4,1,4,20079510,21,1,0,0
3,832,1,1,3,3,1,4,2,6,12801618,14,1,0,0
1,1218,1,1,3,1,0,4,3,3,7282009,28,0,0,1
2,1178,1,1,3,2,1,4,2,6,12200656,20,0,0,1
7,1551,1,1,4,3,1,2,1,5,18998358,15,1,0,0
6,1562,1,1,4,4,1,3,3,6,20790613,16,1,0,0
7,1700,1,1,4,3,1,2,1,6,14554378,26,0,0,1
3,1263,2,1,4,1,1,3,3,6,11913620,4,0,1,0
6,1664,1,1,4,4,0,4,3,5,20219844,29,1,0,0
3,1073,1,1,3,2,1,2,2,4,9874688,5,0,0,1
1,632,1,1,2,1,0,4,1,5,5303482,15,0,1,0
7,1874,2,1,5,2,1,4,3,5,22841320,33,1,0,0
3,884,1,1,3,5,1,3,3,4,9208958,24,0,1,0
1,657,1,1,2,3,1,4,2,2,5485209,13,0,1,0
5,2403,4,2,6,1,0,2,2,6,12324196,27,0,1,0
1,1001,1,1,3,1,1,2,2,1,4869376,35,0,1,0
7,1734,1,1,4,2,0,2,3,4,19806751,29,1,0,0
2,743,1,1,2,5,0,1,3,5,8707135,34,0,0,1
3,1244,2,1,4,4,1,4,3,5,11547394,5,0,1,0
4,1789,2,1,4,5,1,1,3,1,14753767,37,1,0,0
3,1025,1,1,3,5,0,2,3,5,10111892,9,0,0,1
7,1778,1,1,4,5,0,3,3,4,14388963,15,0,0,1
4,2000,3,2,5,4,1,4,1,4,17414576,9,1,0,0
3,1128,1,1,3,4,0,3,2,5,13256061,33,1,0,0
2,971,1,1,3,2,0,1,3,4,8202184,32,0,1,0
6,1941,2,1,5,3,1,4,1,4,13766029,9,0,1,0
3,972,1,1,3,3,0,3,2,4,8558873,7,0,0,1
2,700,1,1,2,2,0,4,3,1,5917784,17,0,0,1
3,1005,1,1,3,4,0,3,2,5,8731691,5,0,1,0
4,1938,3,2,5,5,1,3,1,4,16570926,40,1,0,0
2,892,1,1,3,3,1,4,2,1,10744595,30,1,0,0
6,1848,2,1,5,2,0,3,2,6,13834681,14,0,1,0
3,982,1,1,3,5,1,2,1,5,8607112,39,0,1,0
3,780,1,1,2,1,0,4,1,5,6830886,39,0,0,1
1,968,1,1,3,1,0,1,1,1,6216039,8,1,0,0
3,1285,2,1,4,4,0,4,1,4,13434886,33,1,0,0
3,755,1,1,2,1,0,4,1,6,7440277,14,0,1,0
4,1930,3,2,5,5,1,3,2,4,11042590,48,0,1,0
2,865,1,1,3,3,1,4,2,6,10449772,12,0,1,0
2,984,1,1,3,1,0,4,3,1,6950150,38,0,0,1
3,1019,1,1,3,4,1,3,2,6,10416979,13,0,1,0
1,662,1,1,2,2,1,3,2,2,4944603,25,0,1,0
2,644,1,1,2,2,1,2,3,6,9082616,30,0,1,0
1,1496,2,2,4,4,0,2,1,6,11705265,43,1,0,0
1,1422,2,2,4,2,1,4,1,2,7295414,34,0,0,1
7,1804,2,1,5,3,0,3,2,5,12824888,26,0,1,0
3,768,1,1,2,5,1,3,3,6,10722935,11,0,0,1
1,1079,1,1,3,3,1,4,1,5,7509706,39,0,1,0
7,1696,1,1,4,2,0,4,1,6,13729741,18,0,0,1
6,1669,1,1,4,3,0,4,2,4,18638801,31,1,0,0
3,1230,2,1,4,3,1,4,2,5,15438486,28,1,0,0
1,1286,1,1,3,3,1,2,1,5,8232429,40,0,0,1
5,1474,2,1,4,1,0,3,3,5,9175477,22,0,1,0
4,1869,3,2,5,1,1,2,3,4,17422954,8,1,0,0
1,1403,2,2,4,2,1,1,2,3,7130310,50,0,1,0
1,1253,1,1,3,3,1,2,3,1,7523943,8,0,0,1
1,1633,2,2,4,3,0,2,1,4,11408014,45,1,0,0
7,1882,2,1,5,5,1,3,2,5,22925427,24,1,0,0
3,1268,2,1,4,4,0,2,2,4,8672825,30,0,1,0
6,1756,1,1,4,3,1,4,1,4,20004537,29,1,0,0
6,1692,1,1,4,4,1,4,1,6,14293040,37,0,0,1
1,1108,1,1,3,1,0,2,3,2,5645173,21,0,1,0
5,2399,4,2,6,5,1,2,3,5,15132999,22,0,0,1
1,886,1,1,2,2,1,1,3,4,9949962,10,1,0,0
4,1684,2,1,4,5,1,2,3,2,15073379,22,1,0,0
6,1779,1,1,4,3,1,3,3,5,14230713,23,0,1,0
2,653,1,1,2,3,0,4,1,5,6820546,26,0,1,0
3,1148,1,1,3,2,0,3,3,4,8454769,39,0,1,0
3,1026,1,1,3,1,1,4,3,6,14751641,16,1,0,0
6,1734,1,1,4,2,0,1,2,4,12537626,22,0,0,1
6,1921,2,1,5,2,1,2,1,5,21861976,19,1,0,0
3,1047,1,1,3,3,1,1,3,6,10885321,40,0,0,1
4,1826,3,2,5,5,1,3,3,1,10664994,25,0,0,1
3,1189,1,1,3,1,1,1,2,6,15110317,17,1,0,0
1,1316,1,1,3,4,0,1,3,2,9975882,20,1,0,0
1,948,1,1,3,2,0,2,1,5,8250130,36,1,0,0
5,1708,2,1,4,4,1,2,2,5,11297072,25,0,0,1
1,653,1,1,2,1,0,3,2,5,5428509,50,0,0,1
7,1976,2,1,5,4,1,1,2,5,14833984,10,0,1,0
6,1996,2,1,5,2,0,1,3,4,21632142,31,1,0,0
4,1928,3,2,5,3,0,1,3,4,16705879,24,1,0,0
4,1837,3,2,5,1,0,3,2,1,7398237,45,0,1,0
3,902,1,1,3,5,0,3,3,4,8233403,18,0,1,0
5,1614,2,1,4,1,0,3,2,4,13115690,25,1,0,0
3,754,1,1,2,1,1,1,1,4,6838452,8,0,1,0
6,1977,2,1,5,5,0,1,1,4,12450997,29,0,1,0
6,1602,1,1,4,4,1,2,2,4,12031566,30,0,1,0
6,1779,1,1,4,1,0,3,2,6,13809022,40,0,0,1
4,1816,3,2,5,2,1,1,2,1,8921525,9,0,1,0
1,817,1,1,2,4,0,4,3,1,4914615,9,0,1,0
4,1875,3,2,5,5,0,4,3,5,12036509,41,0,0,1
3,913,1,1,3,1,1,2,3,4,12196728,25,1,0,0
5,2078,3,2,5,1,1,2,2,4,17529379,9,1,0,0
3,714,1,1,2,4,1,1,2,5,10448433,39,1,0,0
1,795,1,1,2,2,0,4,1,4,5669909,11,0,0,1
2,831,1,1,3,3,1,3,3,2,7549068,39,0,1,0
1,718,1,1,2,5,1,2,1,2,5189490,25,0,0,1
5,2381,4,2,6,4,0,2,2,4,12641560,9,0,0,1
3,727,1,1,2,5,0,4,3,6,9145746,29,0,0,1
3,1136,1,1,3,4,0,2,3,6,10024278,18,0,1,0
4,1597,2,1,4,3,1,4,2,1,9318440,14,0,0,1
6,1598,1,1,4,1,1,2,3,6,20927776,14,1,0,0
5,1673,2,1,4,1,1,3,3,5,16255100,10,1,0,0
3,986,1,1,3,2,0,1,1,5,8173883,16,0,0,1
6,1973,2,1,5,5,0,4,2,5,14146415,24,0,1,0
5,1988,3,2,5,4,0,2,3,5,12143129,12,0,0,1
5,2006,3,2,5,5,1,4,2,5,13538884,6,0,0,1
5,1306,1,1,3,2,1,2,2,6,10535651,15,0,0,1
5,2366,4,2,6,4,0,2,3,6,13127053,18,0,1,0
3,1178,1,1,3,4,1,3,1,6,11079304,18,0,0,1
5,1805,3,2,5,3,1,2,3,4,11027162,11,0,1,0
6,1749,1,1,4,1,1,1,2,5,13070034,22,0,1,0
5,1444,2,1,4,3,0,2,3,4,13051353,23,1,0,0
1,896,1,1,3,1,1,4,2,5,7592130,28,0,1,0
2,718,1,1,2,5,1,1,2,6,9382114,23,0,1,0
3,1254,2,1,4,5,1,3,2,5,11308891,4,0,1,0
4,1755,2,1,4,3,1,4,2,1,13647750,50,1,0,0
6,1619,1,1,4,1,1,1,1,4,18658823,12,1,0,0
4,1820,3,2,5,5,0,1,2,6,11661335,41,0,0,1
3,973,1,1,3,2,0,3,1,5,7210208,39,0,1,0
5,2182,3,2,5,5,1,4,3,4,13743249,20,0,0,1
5,1940,3,2,5,5,1,3,3,4,17918213,7,1,0,0
1,661,1,1,2,2,1,4,2,3,5734992,50,0,0,1
4,1667,2,1,4,2,1,1,1,6,10649162,11,0,1,0
3,1204,2,1,4,1,0,3,3,5,14292099,31,1,0,0
4,1653,2,1,4,4,0,4,3,4,9786703,26,0,1,0
3,844,1,1,3,3,1,2,2,4,8211613,13,0,1,0
1,668,1,1,2,3,0,3,2,2,4485668,8,0,1,0
2,923,1,1,3,2,1,3,1,6,9281874,32,0,1,0
1,549,1,1,2,1,1,2,3,1,4639231,24,0,0,1
1,1060,1,1,3,5,0,2,2,1,5283835,31,0,0,1
4,1842,3,2,5,2,1,2,3,4,17239084,14,1,0,0
2,717,1,1,2,5,0,4,3,3,8100544,9,0,0,1
1,701,1,1,2,3,0,2,1,3,5568659,42,1,0,0
1,1035,1,1,3,2,0,3,1,2,4610489,40,0,0,1
4,1614,2,1,4,1,0,4,1,1,11387077,23,1,0,0
7,1853,2,1,5,2,1,3,1,5,14541823,28,0,0,1
1,1413,2,2,4,5,0,2,3,2,10785386,30,1,0,0
4,1625,2,1,4,4,1,1,3,6,16701400,18,1,0,0
1,951,1,1,3,2,1,3,3,2,6855972,28,0,0,1
3,774,1,1,2,4,1,2,1,6,8652975,8,0,1,0
1,1276,1,1,3,2,1,3,1,6,8999912,36,0,0,1
5,2273,4,2,6,4,1,2,2,4,18737275,14,1,0,0
4,1711,2,1,4,3,0,1,2,1,12624522,30,1,0,0
3,1260,2,1,4,4,1,2,2,6,11721528,30,0,0,1
7,1786,1,1,4,3,1,4,2,6,15589809,42,0,0,1
1,679,1,1,2,1,0,4,2,2,4155648,36,0,0,1
2,1233,2,2,4,5,0,4,1,6,15599007,32,1,0,0
3,1009,1,1,3,4,1,2,3,6,14941327,8,1,0,0
3,931,1,1,3,4,0,1,2,6,8475792,32,0,1,0
7,1649,1,1,4,3,0,3,3,6,13454197,20,0,1,0
5,2197,3,2,5,4,1,3,3,5,13352088,8,0,1,0
2,1233,2,2,4,3,0,3,1,2,8473356,9,0,0,1
2,951,1,1,3,5,0,2,3,2,8417454,11,0,0,1
3,1082,1,1,3,4,0,1,1,6,9621931,7,0,0,1
3,1068,1,1,3,4,0,1,2,5,8722622,8,0,1,0
4,1845,3,2,5,1,1,1,2,2,9445011,12,0,1,0
4,1524,2,1,4,1,1,4,1,6,14546001,48,1,0,0
4,1999,3,2,5,5,1,2,2,6,19341737,18,1,0,0
2,655,1,1,2,1,0,1,1,6,9569221,20,1,0,0
3,826,1,1,3,2,0,4,3,4,7804314,12,0,1,0
3,1212,2,1,4,3,1,4,1,5,14716958,11,1,0,0
1,1685,2,2,4,5,0,3,2,6,13854567,45,1,0,0
5,1942,3,2,5,3,1,4,2,4,16987413,8,1,0,0
4,1898,3,2,5,1,1,1,3,5,12624993,10,0,0,1
